unit,region,preproc,model,thresh,score,info_bound,num_iters,runtime
obla1305_7,OV,rawspectrogram,poisson,1.00,0.753364,60.519400,99.87,614.89
obla1305_7,OV,rawspectrogram,binomial,0.00,0.522590,60.519400,334.47,2492.71
obla1305_7,OV,rawspectrogram,binomial,0.25,0.520531,60.519400,87.47,833.60
obla1305_7,OV,rawspectrogram,binomial,0.50,0.758707,60.519400,461.67,3957.87
obla1305_7,OV,rawspectrogram,binomial,0.75,0.762464,60.519400,266.40,1977.89
obla1305_7,OV,rawspectrogram,binomial,1.00,0.765501,60.519400,113.40,777.75
obla1305_7,OV,rawspectrogram,leglm,0.00,0.774194,60.519400,1520.07,14968.53
obla1305_7,OV,rawspectrogram,leglm,0.25,0.789557,60.519400,101.67,802.86
obla1305_7,OV,rawspectrogram,leglm,0.50,0.794217,60.519400,93.67,883.35
obla1305_7,OV,rawspectrogram,leglm,0.75,0.791123,60.519400,71.20,672.87
obla1305_7,OV,rawspectrogram,leglm,1.00,0.777619,60.519400,80.27,676.94
obla1305_7,OV,lyons,linear,0.00,0.441992,60.519400,169.20,1336.62
obla1305_7,OV,lyons,linear,0.25,0.801138,60.519400,247.80,1933.57
obla1305_7,OV,lyons,linear,0.50,0.807015,60.519400,168.20,2418.80
obla1305_7,OV,lyons,linear,0.75,0.810135,60.519400,152.27,797.99
obla1305_7,OV,lyons,linear,1.00,0.806137,60.519400,92.33,432.09
obla1305_7,OV,lyons,sepnl_spline,0.00,0.594717,60.519400,169.20,1336.62
obla1305_7,OV,lyons,sepnl_spline,0.25,0.811037,60.519400,247.80,1933.57
obla1305_7,OV,lyons,sepnl_spline,0.50,0.814510,60.519400,168.20,2418.80
obla1305_7,OV,lyons,sepnl_spline,0.75,0.822363,60.519400,152.27,797.99
obla1305_7,OV,lyons,sepnl_spline,1.00,0.818688,60.519400,92.33,432.09
obla1305_7,OV,lyons,sepnl_dists,0.00,0.599083,60.519400,169.20,1336.62
obla1305_7,OV,lyons,sepnl_dists,0.25,0.650501,60.519400,247.80,1933.57
obla1305_7,OV,lyons,sepnl_dists,0.50,0.688821,60.519400,168.20,2418.80
obla1305_7,OV,lyons,sepnl_dists,0.75,0.788555,60.519400,152.27,797.99
obla1305_7,OV,lyons,sepnl_dists,1.00,0.820886,60.519400,92.33,432.09
obla1305_7,OV,lyons,poisson,0.00,0.710950,60.519400,801.27,14413.45
obla1305_7,OV,lyons,poisson,0.25,0.744759,60.519400,177.13,1164.89
obla1305_7,OV,lyons,poisson,0.50,0.752614,60.519400,132.13,1219.49
obla1305_7,OV,lyons,poisson,0.75,0.748126,60.519400,117.40,744.13
obla1305_7,OV,lyons,poisson,1.00,0.744017,60.519400,159.93,926.81
obla1305_7,OV,lyons,binomial,0.00,0.426055,60.519400,224.13,1249.69
obla1305_7,OV,lyons,binomial,0.25,0.552501,60.519400,103.67,1081.98
obla1305_7,OV,lyons,binomial,0.50,0.750231,60.519400,329.27,3265.17
obla1305_7,OV,lyons,binomial,0.75,0.759093,60.519400,269.87,1870.12
obla1305_7,OV,lyons,binomial,1.00,0.757180,60.519400,165.07,1279.67
obla1305_7,OV,lyons,leglm,0.00,0.771351,60.519400,1054.40,13387.84
obla1305_7,OV,lyons,leglm,0.25,0.780046,60.519400,140.33,1016.26
obla1305_7,OV,lyons,leglm,0.50,0.786877,60.519400,89.67,513.10
obla1305_7,OV,lyons,leglm,0.75,0.782793,60.519400,115.53,646.79
obla1305_7,OV,lyons,leglm,1.00,0.776913,60.519400,146.53,898.91
obla1305_7,OV,surprise,linear,0.00,0.591259,60.519400,100.80,2680.54
obla1305_7,OV,surprise,linear,0.25,0.592642,60.519400,127.27,2351.42
obla1305_7,OV,surprise,linear,0.50,0.591062,60.519400,96.40,3176.04
obla1305_7,OV,surprise,linear,0.75,0.608405,60.519400,55.53,570.89
obla1305_7,OV,surprise,linear,1.00,0.643093,60.519400,196.87,1363.03
obla1305_7,OV,surprise,sepnl_spline,0.00,0.587895,60.519400,100.80,2680.54
obla1305_7,OV,surprise,sepnl_spline,0.25,0.590121,60.519400,127.27,2351.42
obla1305_7,OV,surprise,sepnl_spline,0.50,0.587035,60.519400,96.40,3176.04
obla1305_7,OV,surprise,sepnl_spline,0.75,0.604243,60.519400,55.53,570.89
obla1305_7,OV,surprise,sepnl_spline,1.00,0.645381,60.519400,196.87,1363.03
obla1305_7,OV,surprise,sepnl_dists,0.00,0.588048,60.519400,100.80,2680.54
obla1305_7,OV,surprise,sepnl_dists,0.25,0.589790,60.519400,127.27,2351.42
obla1305_7,OV,surprise,sepnl_dists,0.50,0.587852,60.519400,96.40,3176.04
obla1305_7,OV,surprise,sepnl_dists,0.75,0.605442,60.519400,55.53,570.89
obla1305_7,OV,surprise,sepnl_dists,1.00,0.645394,60.519400,196.87,1363.03
obla1305_7,OV,surprise,poisson,0.00,0.583535,60.519400,186.87,5541.06
obla1305_7,OV,surprise,poisson,0.25,0.590785,60.519400,145.67,1583.73
obla1305_7,OV,surprise,poisson,0.50,0.591016,60.519400,106.13,1187.63
obla1305_7,OV,surprise,poisson,0.75,0.605352,60.519400,50.73,967.53
obla1305_7,OV,surprise,poisson,1.00,0.605747,60.519400,182.27,1795.59
obla1305_7,OV,surprise,binomial,0.00,0.470166,60.519400,177.67,2653.66
obla1305_7,OV,surprise,binomial,0.25,0.483088,60.519400,212.07,2845.94
obla1305_7,OV,surprise,binomial,0.50,0.507919,60.519400,179.13,1676.10
obla1305_7,OV,surprise,binomial,0.75,0.554961,60.519400,106.33,1084.42
obla1305_7,OV,surprise,binomial,1.00,0.614249,60.519400,227.33,2221.46
obla1305_7,OV,surprise,leglm,0.00,0.601419,60.519400,140.20,1814.19
obla1305_7,OV,surprise,leglm,0.25,0.605045,60.519400,115.93,1080.12
obla1305_7,OV,surprise,leglm,0.50,0.599409,60.519400,78.60,906.25
obla1305_7,OV,surprise,leglm,0.75,0.608792,60.519400,45.93,568.65
obla1305_7,OV,surprise,leglm,1.00,0.602277,60.519400,143.20,1409.27
yy0212_2_B,CM,rawspectrogram,linear,0.00,0.201367,66.616500,635.47,7445.63
yy0212_2_B,CM,rawspectrogram,linear,0.25,0.201221,66.616500,357.73,3297.91
yy0212_2_B,CM,rawspectrogram,linear,0.50,0.230006,66.616500,401.67,3376.37
yy0212_2_B,CM,rawspectrogram,linear,0.75,0.229972,66.616500,141.93,946.25
yy0212_2_B,CM,rawspectrogram,linear,1.00,0.217541,66.616500,87.60,570.77
yy0212_2_B,CM,rawspectrogram,sepnl_spline,0.00,0.239619,66.616500,635.47,7445.63
yy0212_2_B,CM,rawspectrogram,sepnl_spline,0.25,0.246846,66.616500,357.73,3297.91
yy0212_2_B,CM,rawspectrogram,sepnl_spline,0.50,0.260264,66.616500,401.67,3376.37
yy0212_2_B,CM,rawspectrogram,sepnl_spline,0.75,0.253915,66.616500,141.93,946.25
yy0212_2_B,CM,rawspectrogram,sepnl_spline,1.00,0.235932,66.616500,87.60,570.77
yy0212_2_B,CM,rawspectrogram,sepnl_dists,0.00,0.250352,66.616500,635.47,7445.63
yy0212_2_B,CM,rawspectrogram,sepnl_dists,0.25,0.248581,66.616500,357.73,3297.91
yy0212_2_B,CM,rawspectrogram,sepnl_dists,0.50,0.257668,66.616500,401.67,3376.37
yy0212_2_B,CM,rawspectrogram,sepnl_dists,0.75,0.254276,66.616500,141.93,946.25
yy0212_2_B,CM,rawspectrogram,sepnl_dists,1.00,0.237989,66.616500,87.60,570.77
yy0212_2_B,CM,rawspectrogram,poisson,0.00,0.151596,66.616500,1.53,190.84
yy0212_2_B,CM,rawspectrogram,poisson,0.25,0.167542,66.616500,125.93,1419.07
yy0212_2_B,CM,rawspectrogram,poisson,0.50,0.242306,66.616500,448.07,3074.48
yy0212_2_B,CM,rawspectrogram,poisson,0.75,0.261483,66.616500,183.60,1489.09
yy0212_2_B,CM,rawspectrogram,poisson,1.00,0.246274,66.616500,75.27,629.72
yy0212_2_B,CM,rawspectrogram,binomial,0.00,0.153199,66.616500,2.27,289.81
yy0212_2_B,CM,rawspectrogram,binomial,0.25,0.161018,66.616500,167.53,979.75
yy0212_2_B,CM,rawspectrogram,binomial,0.50,0.231544,66.616500,838.40,6779.01
yy0212_2_B,CM,rawspectrogram,binomial,0.75,0.256369,66.616500,278.20,2062.46
yy0212_2_B,CM,rawspectrogram,binomial,1.00,0.243998,66.616500,68.33,473.08
yy0212_2_B,CM,rawspectrogram,leglm,0.00,0.195109,66.616500,407.60,4329.89
yy0212_2_B,CM,rawspectrogram,leglm,0.25,0.208327,66.616500,310.80,2401.31
yy0212_2_B,CM,rawspectrogram,leglm,0.50,0.248607,66.616500,355.40,2675.28
yy0212_2_B,CM,rawspectrogram,leglm,0.75,0.257378,66.616500,120.20,1084.82
yy0212_2_B,CM,rawspectrogram,leglm,1.00,0.240582,66.616500,56.13,545.48
yy0212_2_B,CM,lyons,linear,0.00,0.194174,66.616500,168.73,4000.00
yy0212_2_B,CM,lyons,linear,0.25,0.254597,66.616500,227.07,5873.58
yy0212_2_B,CM,lyons,linear,0.50,0.266275,66.616500,178.87,2893.19
yy0212_2_B,CM,lyons,linear,0.75,0.262742,66.616500,79.67,603.09
yy0212_2_B,CM,lyons,linear,1.00,0.250951,66.616500,83.47,408.86
yy0212_2_B,CM,lyons,sepnl_spline,0.00,0.266476,66.616500,168.73,4000.00
yy0212_2_B,CM,lyons,sepnl_spline,0.25,0.275064,66.616500,227.07,5873.58
yy0212_2_B,CM,lyons,sepnl_spline,0.50,0.292521,66.616500,178.87,2893.19
yy0212_2_B,CM,lyons,sepnl_spline,0.75,0.286190,66.616500,79.67,603.09
yy0212_2_B,CM,lyons,sepnl_spline,1.00,0.235223,66.616500,83.47,408.86
yy0212_2_B,CM,lyons,sepnl_dists,0.00,0.270411,66.616500,168.73,4000.00
yy0212_2_B,CM,lyons,sepnl_dists,0.25,0.297419,66.616500,227.07,5873.58
yy0212_2_B,CM,lyons,sepnl_dists,0.50,0.294186,66.616500,178.87,2893.19
yy0212_2_B,CM,lyons,sepnl_dists,0.75,0.282954,66.616500,79.67,603.09
yy0212_2_B,CM,lyons,sepnl_dists,1.00,0.262062,66.616500,83.47,408.86
yy0212_2_B,CM,lyons,poisson,0.00,0.146905,66.616500,1.00,154.03
yy0212_2_B,CM,lyons,poisson,0.25,0.169713,66.616500,36.27,485.62
yy0212_2_B,CM,lyons,poisson,0.50,0.232177,66.616500,104.40,1487.15
yy0212_2_B,CM,lyons,poisson,0.75,0.335309,66.616500,140.33,1721.14
yy0212_2_B,CM,lyons,poisson,1.00,0.324686,66.616500,70.47,535.33
yy0212_2_B,CM,lyons,binomial,0.00,0.165839,66.616500,91.40,863.01
yy0212_2_B,CM,lyons,binomial,0.25,0.165619,66.616500,50.47,940.47
yy0212_2_B,CM,lyons,binomial,0.50,0.268291,66.616500,259.13,2083.90
yy0212_2_B,CM,lyons,binomial,0.75,0.331045,66.616500,188.40,884.86
yy0212_2_B,CM,lyons,binomial,1.00,0.321857,66.616500,73.13,623.58
yy0212_2_B,CM,lyons,leglm,0.00,0.172563,66.616500,43.53,872.74
yy0212_2_B,CM,lyons,leglm,0.25,0.179770,66.616500,44.20,458.88
yy0212_2_B,CM,lyons,leglm,0.50,0.270953,66.616500,101.87,773.16
yy0212_2_B,CM,lyons,leglm,0.75,0.328680,66.616500,84.93,650.30
yy0212_2_B,CM,lyons,leglm,1.00,0.297567,66.616500,57.07,461.10
yy0212_2_B,CM,surprise,linear,0.00,0.338604,66.616500,35.47,1180.90
yy0212_2_B,CM,surprise,linear,0.25,0.336062,66.616500,47.60,1508.87
yy0212_2_B,CM,surprise,linear,0.50,0.335902,66.616500,30.73,1398.53
yy0212_2_B,CM,surprise,linear,0.75,0.327110,66.616500,23.13,314.62
yy0212_2_B,CM,surprise,linear,1.00,0.315323,66.616500,125.67,1001.33
yy0212_2_B,CM,surprise,sepnl_spline,0.00,0.332278,66.616500,35.47,1180.90
yy0212_2_B,CM,surprise,sepnl_spline,0.25,0.345698,66.616500,47.60,1508.87
yy0212_2_B,CM,surprise,sepnl_spline,0.50,0.247615,66.616500,30.73,1398.53
yy0212_2_B,CM,surprise,sepnl_spline,0.75,0.336819,66.616500,23.13,314.62
yy0212_2_B,CM,surprise,sepnl_spline,1.00,0.321742,66.616500,125.67,1001.33
yy0212_2_B,CM,surprise,sepnl_dists,0.00,0.344733,66.616500,35.47,1180.90
yy0212_2_B,CM,surprise,sepnl_dists,0.25,0.342685,66.616500,47.60,1508.87
yy0212_2_B,CM,surprise,sepnl_dists,0.50,0.346135,66.616500,30.73,1398.53
yy0212_2_B,CM,surprise,sepnl_dists,0.75,0.335281,66.616500,23.13,314.62
yy0212_2_B,CM,surprise,sepnl_dists,1.00,0.318347,66.616500,125.67,1001.33
yy0212_2_B,CM,surprise,poisson,0.00,0.411025,66.616500,52.33,1174.89
yy0212_2_B,CM,surprise,poisson,0.25,0.408628,66.616500,53.20,715.35
yy0212_2_B,CM,surprise,poisson,0.50,0.399913,66.616500,29.67,1198.87
yy0212_2_B,CM,surprise,poisson,0.75,0.392258,66.616500,32.93,770.18
yy0212_2_B,CM,surprise,poisson,1.00,0.327474,66.616500,161.87,1760.79
yy0212_2_B,CM,surprise,binomial,0.00,0.336800,66.616500,70.00,1258.67
yy0212_2_B,CM,surprise,binomial,0.25,0.337450,66.616500,66.67,1431.94
yy0212_2_B,CM,surprise,binomial,0.50,0.350831,66.616500,140.73,2846.30
yy0212_2_B,CM,surprise,binomial,0.75,0.379300,66.616500,116.47,1709.86
yy0212_2_B,CM,surprise,binomial,1.00,0.358177,66.616500,173.00,1974.05
yy0212_2_B,CM,surprise,leglm,0.00,0.434855,66.616500,46.33,1100.74
yy0212_2_B,CM,surprise,leglm,0.25,0.433679,66.616500,51.53,1256.69
yy0212_2_B,CM,surprise,leglm,0.50,0.430199,66.616500,35.40,907.71
yy0212_2_B,CM,surprise,leglm,0.75,0.414009,66.616500,22.73,468.28
yy0212_2_B,CM,surprise,leglm,1.00,0.341599,66.616500,128.47,1764.46
pupu0606_4_B,L,rawspectrogram,linear,0.00,0.360308,118.514000,1429.73,31222.87
pupu0606_4_B,L,rawspectrogram,linear,0.25,0.370554,118.514000,341.20,8601.60
pupu0606_4_B,L,rawspectrogram,linear,0.50,0.372413,118.514000,161.07,1440.21
pupu0606_4_B,L,rawspectrogram,linear,0.75,0.379517,118.514000,85.27,765.17
pupu0606_4_B,L,rawspectrogram,linear,1.00,0.365704,118.514000,108.00,712.61
pupu0606_4_B,L,rawspectrogram,sepnl_spline,0.00,0.424383,118.514000,1429.73,31222.87
pupu0606_4_B,L,rawspectrogram,sepnl_spline,0.25,0.427240,118.514000,341.20,8601.60
pupu0606_4_B,L,rawspectrogram,sepnl_spline,0.50,0.438809,118.514000,161.07,1440.21
pupu0606_4_B,L,rawspectrogram,sepnl_spline,0.75,0.454137,118.514000,85.27,765.17
pupu0606_4_B,L,rawspectrogram,sepnl_spline,1.00,0.446763,118.514000,108.00,712.61
pupu0606_4_B,L,rawspectrogram,sepnl_dists,0.00,0.422537,118.514000,1429.73,31222.87
pupu0606_4_B,L,rawspectrogram,sepnl_dists,0.25,0.430113,118.514000,341.20,8601.60
pupu0606_4_B,L,rawspectrogram,sepnl_dists,0.50,0.441030,118.514000,161.07,1440.21
pupu0606_4_B,L,rawspectrogram,sepnl_dists,0.75,0.455910,118.514000,85.27,765.17
pupu0606_4_B,L,rawspectrogram,sepnl_dists,1.00,0.448412,118.514000,108.00,712.61
pupu0606_4_B,L,rawspectrogram,poisson,0.00,0.164502,118.514000,334.40,3813.67
pupu0606_4_B,L,rawspectrogram,poisson,0.25,0.320190,118.514000,410.00,6488.89
pupu0606_4_B,L,rawspectrogram,poisson,0.50,0.388556,118.514000,356.40,4302.75
pupu0606_4_B,L,rawspectrogram,poisson,0.75,0.380354,118.514000,177.00,2378.57
pupu0606_4_B,L,rawspectrogram,poisson,1.00,0.360728,118.514000,81.13,782.20
pupu0606_4_B,L,rawspectrogram,binomial,0.00,0.181603,118.514000,500.80,6219.48
pupu0606_4_B,L,rawspectrogram,binomial,0.25,0.204820,118.514000,262.60,2561.68
pupu0606_4_B,L,rawspectrogram,binomial,0.50,0.377668,118.514000,505.13,6278.30
pupu0606_4_B,L,rawspectrogram,binomial,0.75,0.402334,118.514000,269.73,2900.46
pupu0606_4_B,L,rawspectrogram,binomial,1.00,0.400675,118.514000,88.07,1361.03
pupu0606_4_B,L,rawspectrogram,leglm,0.00,0.233606,118.514000,423.47,4508.98
pupu0606_4_B,L,rawspectrogram,leglm,0.25,0.348524,118.514000,410.33,5244.73
pupu0606_4_B,L,rawspectrogram,leglm,0.50,0.420208,118.514000,255.13,2612.00
pupu0606_4_B,L,rawspectrogram,leglm,0.75,0.422476,118.514000,129.00,1194.99
pupu0606_4_B,L,rawspectrogram,leglm,1.00,0.400596,118.514000,106.47,1211.88
pupu0606_4_B,L,lyons,linear,0.00,0.460369,118.514000,1839.27,63503.64
pupu0606_4_B,L,lyons,linear,0.25,0.468063,118.514000,235.53,4520.84
pupu0606_4_B,L,lyons,linear,0.50,0.475628,118.514000,297.93,2168.22
pupu0606_4_B,L,lyons,linear,0.75,0.475390,118.514000,228.07,1491.48
pupu0606_4_B,L,lyons,linear,1.00,0.461017,118.514000,181.20,2427.74
pupu0606_4_B,L,lyons,sepnl_spline,0.00,0.495355,118.514000,1839.27,63503.64
pupu0606_4_B,L,lyons,sepnl_spline,0.25,0.415849,118.514000,235.53,4520.84
pupu0606_4_B,L,lyons,sepnl_spline,0.50,0.413538,118.514000,297.93,2168.22
pupu0606_4_B,L,lyons,sepnl_spline,0.75,0.518551,118.514000,228.07,1491.48
pupu0606_4_B,L,lyons,sepnl_spline,1.00,0.450303,118.514000,181.20,2427.74
pupu0606_4_B,L,lyons,sepnl_dists,0.00,0.483809,118.514000,1839.27,63503.64
pupu0606_4_B,L,lyons,sepnl_dists,0.25,0.492971,118.514000,235.53,4520.84
pupu0606_4_B,L,lyons,sepnl_dists,0.50,0.503531,118.514000,297.93,2168.22
pupu0606_4_B,L,lyons,sepnl_dists,0.75,0.491122,118.514000,228.07,1491.48
pupu0606_4_B,L,lyons,sepnl_dists,1.00,0.489539,118.514000,181.20,2427.74
pupu0606_4_B,L,lyons,poisson,0.00,0.127592,118.514000,113.20,3270.53
pupu0606_4_B,L,lyons,poisson,0.25,0.194264,118.514000,61.87,717.03
pupu0606_4_B,L,lyons,poisson,0.50,0.430234,118.514000,213.73,2908.58
pupu0606_4_B,L,lyons,poisson,0.75,0.397866,118.514000,148.07,1382.27
pupu0606_4_B,L,lyons,poisson,1.00,0.415820,118.514000,113.87,1132.44
pupu0606_4_B,L,lyons,binomial,0.00,0.246511,118.514000,474.20,5675.72
pupu0606_4_B,L,lyons,binomial,0.25,0.248143,118.514000,134.73,762.92
pupu0606_4_B,L,lyons,binomial,0.50,0.410428,118.514000,369.73,3301.06
pupu0606_4_B,L,lyons,binomial,0.75,0.432962,118.514000,210.13,1286.43
pupu0606_4_B,L,lyons,binomial,1.00,0.445021,118.514000,132.00,1248.77
pupu0606_4_B,L,lyons,leglm,0.00,0.188221,118.514000,153.00,2803.93
pupu0606_4_B,L,lyons,leglm,0.25,0.390173,118.514000,124.27,1580.30
pupu0606_4_B,L,lyons,leglm,0.50,0.446395,118.514000,166.53,1271.54
pupu0606_4_B,L,lyons,leglm,0.75,0.454317,118.514000,124.40,775.70
pupu0606_4_B,L,lyons,leglm,1.00,0.449911,118.514000,138.60,1721.77
pupu0606_4_B,L,surprise,linear,0.00,0.420579,118.514000,86.80,2792.01
pupu0606_4_B,L,surprise,linear,0.25,0.422498,118.514000,82.20,1122.14
pupu0606_4_B,L,surprise,linear,0.50,0.420411,118.514000,52.07,2088.56
pupu0606_4_B,L,surprise,linear,0.75,0.418693,118.514000,26.60,854.35
pupu0606_4_B,L,surprise,linear,1.00,0.421187,118.514000,80.07,860.08
pupu0606_4_B,L,surprise,sepnl_spline,0.00,0.428097,118.514000,86.80,2792.01
pupu0606_4_B,L,surprise,sepnl_spline,0.25,0.426631,118.514000,82.20,1122.14
pupu0606_4_B,L,surprise,sepnl_spline,0.50,0.424997,118.514000,52.07,2088.56
pupu0606_4_B,L,surprise,sepnl_spline,0.75,0.422924,118.514000,26.60,854.35
pupu0606_4_B,L,surprise,sepnl_spline,1.00,0.352847,118.514000,80.07,860.08
pupu0606_4_B,L,surprise,sepnl_dists,0.00,0.399535,118.514000,86.80,2792.01
pupu0606_4_B,L,surprise,sepnl_dists,0.25,0.418036,118.514000,82.20,1122.14
pupu0606_4_B,L,surprise,sepnl_dists,0.50,0.400045,118.514000,52.07,2088.56
pupu0606_4_B,L,surprise,sepnl_dists,0.75,0.412592,118.514000,26.60,854.35
pupu0606_4_B,L,surprise,sepnl_dists,1.00,0.417064,118.514000,80.07,860.08
pupu0606_4_B,L,surprise,poisson,0.00,0.304748,118.514000,131.47,2035.61
pupu0606_4_B,L,surprise,poisson,0.25,0.294579,118.514000,44.53,1982.07
pupu0606_4_B,L,surprise,poisson,0.50,0.271669,118.514000,50.80,1885.45
pupu0606_4_B,L,surprise,poisson,0.75,0.285638,118.514000,49.07,1360.42
pupu0606_4_B,L,surprise,poisson,1.00,0.336209,118.514000,96.20,2106.50
pupu0606_4_B,L,surprise,binomial,0.00,0.293653,118.514000,120.13,2025.24
pupu0606_4_B,L,surprise,binomial,0.25,0.294218,118.514000,120.80,1546.69
pupu0606_4_B,L,surprise,binomial,0.50,0.303262,118.514000,92.53,1539.31
pupu0606_4_B,L,surprise,binomial,0.75,0.328132,118.514000,56.00,1017.78
pupu0606_4_B,L,surprise,binomial,1.00,0.386030,118.514000,99.07,2099.25
pupu0606_4_B,L,surprise,leglm,0.00,0.402486,118.514000,70.53,1395.88
pupu0606_4_B,L,surprise,leglm,0.25,0.398299,118.514000,73.87,1200.16
pupu0606_4_B,L,surprise,leglm,0.50,0.391489,118.514000,48.40,694.67
pupu0606_4_B,L,surprise,leglm,0.75,0.383819,118.514000,38.60,915.03
pupu0606_4_B,L,surprise,leglm,1.00,0.382008,118.514000,86.60,1240.47
blabla1515_3_A,MLd,rawspectrogram,linear,0.00,0.127041,228.931000,329.87,16689.37
blabla1515_3_A,MLd,rawspectrogram,linear,0.25,0.126784,228.931000,373.20,3356.27
blabla1515_3_A,MLd,rawspectrogram,linear,0.50,0.129729,228.931000,187.47,1437.09
blabla1515_3_A,MLd,rawspectrogram,linear,0.75,0.129591,228.931000,94.87,776.24
blabla1515_3_A,MLd,rawspectrogram,linear,1.00,0.112529,228.931000,112.80,689.93
blabla1515_3_A,MLd,rawspectrogram,sepnl_spline,0.00,0.173726,228.931000,329.87,16689.37
blabla1515_3_A,MLd,rawspectrogram,sepnl_spline,0.25,0.172381,228.931000,373.20,3356.27
blabla1515_3_A,MLd,rawspectrogram,sepnl_spline,0.50,0.162095,228.931000,187.47,1437.09
blabla1515_3_A,MLd,rawspectrogram,sepnl_spline,0.75,0.181747,228.931000,94.87,776.24
blabla1515_3_A,MLd,rawspectrogram,sepnl_spline,1.00,0.113217,228.931000,112.80,689.93
blabla1515_3_A,MLd,rawspectrogram,sepnl_dists,0.00,0.182090,228.931000,329.87,16689.37
blabla1515_3_A,MLd,rawspectrogram,sepnl_dists,0.25,0.181571,228.931000,373.20,3356.27
blabla1515_3_A,MLd,rawspectrogram,sepnl_dists,0.50,0.160732,228.931000,187.47,1437.09
blabla1515_3_A,MLd,rawspectrogram,sepnl_dists,0.75,0.202375,228.931000,94.87,776.24
blabla1515_3_A,MLd,rawspectrogram,sepnl_dists,1.00,0.181675,228.931000,112.80,689.93
blabla1515_3_A,MLd,rawspectrogram,poisson,0.00,0.017161,228.931000,158.20,1042.21
blabla1515_3_A,MLd,rawspectrogram,poisson,0.25,0.017980,228.931000,126.93,898.27
blabla1515_3_A,MLd,rawspectrogram,poisson,0.50,0.142668,228.931000,204.07,1301.39
blabla1515_3_A,MLd,rawspectrogram,poisson,0.75,0.170122,228.931000,135.20,713.45
blabla1515_3_A,MLd,rawspectrogram,poisson,1.00,0.149291,228.931000,35.20,550.13
blabla1515_3_A,MLd,rawspectrogram,binomial,0.00,0.015775,228.931000,2.33,276.65
blabla1515_3_A,MLd,rawspectrogram,binomial,0.25,0.021280,228.931000,168.93,985.61
blabla1515_3_A,MLd,rawspectrogram,binomial,0.50,0.113085,228.931000,283.07,3009.64
blabla1515_3_A,MLd,rawspectrogram,binomial,0.75,0.176528,228.931000,179.53,872.59
blabla1515_3_A,MLd,rawspectrogram,binomial,1.00,0.160009,228.931000,30.87,455.41
blabla1515_3_A,MLd,rawspectrogram,leglm,0.00,0.025015,228.931000,386.27,2395.91
blabla1515_3_A,MLd,rawspectrogram,leglm,0.25,0.048288,228.931000,264.27,1713.88
blabla1515_3_A,MLd,rawspectrogram,leglm,0.50,0.149819,228.931000,141.40,1242.04
blabla1515_3_A,MLd,rawspectrogram,leglm,0.75,0.199088,228.931000,91.20,730.03
blabla1515_3_A,MLd,rawspectrogram,leglm,1.00,0.147719,228.931000,25.73,366.03
blabla1515_3_A,MLd,lyons,linear,0.00,0.146937,228.931000,1123.53,38113.52
blabla1515_3_A,MLd,lyons,linear,0.25,0.147695,228.931000,440.20,3445.89
blabla1515_3_A,MLd,lyons,linear,0.50,0.151804,228.931000,317.40,2141.29
blabla1515_3_A,MLd,lyons,linear,0.75,0.139821,228.931000,203.60,1134.17
blabla1515_3_A,MLd,lyons,linear,1.00,0.126442,228.931000,170.27,3399.77
blabla1515_3_A,MLd,lyons,sepnl_spline,0.00,0.130740,228.931000,1123.53,38113.52
blabla1515_3_A,MLd,lyons,sepnl_spline,0.25,0.204484,228.931000,440.20,3445.89
blabla1515_3_A,MLd,lyons,sepnl_spline,0.50,0.192416,228.931000,317.40,2141.29
blabla1515_3_A,MLd,lyons,sepnl_spline,0.75,0.187790,228.931000,203.60,1134.17
blabla1515_3_A,MLd,lyons,sepnl_spline,1.00,0.170621,228.931000,170.27,3399.77
blabla1515_3_A,MLd,lyons,sepnl_dists,0.00,0.138247,228.931000,1123.53,38113.52
blabla1515_3_A,MLd,lyons,sepnl_dists,0.25,0.158184,228.931000,440.20,3445.89
blabla1515_3_A,MLd,lyons,sepnl_dists,0.50,0.169823,228.931000,317.40,2141.29
blabla1515_3_A,MLd,lyons,sepnl_dists,0.75,0.144997,228.931000,203.60,1134.17
blabla1515_3_A,MLd,lyons,sepnl_dists,1.00,0.122983,228.931000,170.27,3399.77
blabla1515_3_A,MLd,lyons,poisson,0.00,0.007921,228.931000,1.13,153.03
blabla1515_3_A,MLd,lyons,poisson,0.25,0.007977,228.931000,1.13,324.29
blabla1515_3_A,MLd,lyons,poisson,0.50,0.080974,228.931000,66.40,1431.70
blabla1515_3_A,MLd,lyons,poisson,0.75,0.217551,228.931000,221.00,980.15
blabla1515_3_A,MLd,lyons,poisson,1.00,0.254711,228.931000,96.47,852.28
blabla1515_3_A,MLd,lyons,binomial,0.00,0.007476,228.931000,1.47,119.39
blabla1515_3_A,MLd,lyons,binomial,0.25,0.050169,228.931000,68.33,392.46
blabla1515_3_A,MLd,lyons,binomial,0.50,0.085560,228.931000,142.13,652.03
blabla1515_3_A,MLd,lyons,binomial,0.75,0.204138,228.931000,257.67,2549.09
blabla1515_3_A,MLd,lyons,binomial,1.00,0.245299,228.931000,90.60,522.72
blabla1515_3_A,MLd,lyons,leglm,0.00,0.008083,228.931000,1.13,141.61
blabla1515_3_A,MLd,lyons,leglm,0.25,0.008138,228.931000,1.13,247.07
blabla1515_3_A,MLd,lyons,leglm,0.50,0.135020,228.931000,118.60,1842.56
blabla1515_3_A,MLd,lyons,leglm,0.75,0.235560,228.931000,130.93,1350.71
